Notes,County,County Code,Cause of death,Cause of death Code,Deaths,Population,Crude Rate
,"Wayne County, NC",37191,Assault by other and unspecified firearm discharge,X95,13,124172,
,"Ashtabula County, OH",39007,"Assault by drugs, medicaments and biological substances",X85,19,97807,
,"Butler County, OH",39017,Assault by other and unspecified firearm discharge,X95,14,380604,
,"Clark County, OH",39023,Assault by other and unspecified firearm discharge,X95,10,134557,
,"Cuyahoga County, OH",39035,Assault by other and unspecified firearm discharge,X95,139,1248514,11.1
,"Cuyahoga County, OH",39035,Assault by sharp object,X99,10,1248514,
,"Cuyahoga County, OH",39035,Assault by unspecified means,Y09,13,1248514,
,"Franklin County, OH",39049,Assault by other and unspecified firearm discharge,X95,124,1291981,9.6
,"Franklin County, OH",39049,Assault by unspecified means,Y09,11,1291981,
,"Hamilton County, OH",39061,Assault by other and unspecified firearm discharge,X95,66,813822,8.1
,"Lucas County, OH",39095,Assault by other and unspecified firearm discharge,X95,32,430887,7.4
,"Mahoning County, OH",39099,Assault by other and unspecified firearm discharge,X95,25,229796,10.9
,"Montgomery County, OH",39113,Assault by other and unspecified firearm discharge,X95,39,531542,7.3
,"Stark County, OH",39151,Assault by other and unspecified firearm discharge,X95,23,372542,6.2
,"Summit County, OH",39153,Assault by other and unspecified firearm discharge,X95,35,541228,6.5
,"Trumbull County, OH",39155,Assault by other and unspecified firearm discharge,X95,13,200380,
,"Oklahoma County, OK",40109,Assault by handgun discharge,X93,18,787958,
,"Oklahoma County, OK",40109,Assault by other and unspecified firearm discharge,X95,43,787958,5.5
,"Oklahoma County, OK",40109,Assault by unspecified means,Y09,14,787958,
,"Tulsa County, OK",40143,Assault by handgun discharge,X93,20,646266,3.1
,"Tulsa County, OK",40143,Assault by other and unspecified firearm discharge,X95,37,646266,5.7
,"Multnomah County, OR",41051,Assault by other and unspecified firearm discharge,X95,15,807555,
,"Allegheny County, PA",42003,Assault by other and unspecified firearm discharge,X95,82,1223048,6.7
,"Dauphin County, PA",42043,Assault by other and unspecified firearm discharge,X95,18,275710,
,"Delaware County, PA",42045,Assault by other and unspecified firearm discharge,X95,41,564696,7.3
,"Lehigh County, PA",42077,Assault by other and unspecified firearm discharge,X95,13,366494,
,"Lycoming County, PA",42081,"Assault by drugs, medicaments and biological substances",X85,10,113841,
,"Philadelphia County, PA",42101,Assault by other and unspecified firearm discharge,X95,265,1580863,16.8
,"Philadelphia County, PA",42101,Assault by sharp object,X99,23,1580863,1.5
,"Philadelphia County, PA",42101,Assault by unspecified means,Y09,16,1580863,
,"York County, PA",42133,Assault by other and unspecified firearm discharge,X95,18,446078,
,"Charleston County, SC",45019,Assault by other and unspecified firearm discharge,X95,41,401438,10.2
,"Darlington County, SC",45031,Assault by other and unspecified firearm discharge,X95,11,67265,
,"Dorchester County, SC",45035,Assault by other and unspecified firearm discharge,X95,10,156456,
,"Florence County, SC",45041,Assault by other and unspecified firearm discharge,X95,17,138566,
,"Greenville County, SC",45045,Assault by other and unspecified firearm discharge,X95,29,506837,5.7
,"Horry County, SC",45051,Assault by other and unspecified firearm discharge,X95,18,333268,
,"Lexington County, SC",45063,Assault by other and unspecified firearm discharge,X95,15,290642,
,"Richland County, SC",45079,Assault by other and unspecified firearm discharge,X95,32,411592,7.8
,"Spartanburg County, SC",45083,Assault by other and unspecified firearm discharge,X95,16,306854,
,"York County, SC",45091,Assault by other and unspecified firearm discharge,X95,11,266439,
,"Davidson County, TN",47037,Assault by other and unspecified firearm discharge,X95,86,691243,12.4
,"Hamilton County, TN",47065,Assault by other and unspecified firearm discharge,X95,28,361613,7.7
,"Knox County, TN",47093,Assault by other and unspecified firearm discharge,X95,26,461860,5.6
,"Montgomery County, TN",47125,Assault by other and unspecified firearm discharge,X95,11,200182,
,"Rutherford County, TN",47149,Assault by other and unspecified firearm discharge,X95,14,317157,
,"Shelby County, TN",47157,Assault by other and unspecified firearm discharge,X95,177,936961,18.9
,"Shelby County, TN",47157,Assault by sharp object,X99,10,936961,
,"Bell County, TX",48027,Assault by other and unspecified firearm discharge,X95,24,347833,6.9
,"Bexar County, TX",48029,Assault by other and unspecified firearm discharge,X95,114,1958578,5.8
,"Bexar County, TX",48029,Assault by sharp object,X99,16,1958578,
,"Bexar County, TX",48029,Assault by unspecified means,Y09,11,1958578,
,"Brazoria County, TX",48039,Assault by other and unspecified firearm discharge,X95,10,362457,
,"Collin County, TX",48085,Assault by other and unspecified firearm discharge,X95,18,969603,
,"Dallas County, TX",48113,Assault by other and unspecified firearm discharge,X95,170,2618148,6.5
,"Dallas County, TX",48113,Assault by sharp object,X99,14,2618148,
,"Dallas County, TX",48113,Assault by unspecified means,Y09,16,2618148,
,"Fort Bend County, TX",48157,Assault by other and unspecified firearm discharge,X95,13,764828,
,"Galveston County, TX",48167,Assault by other and unspecified firearm discharge,X95,11,335036,
,"Harris County, TX",48201,Assault by other and unspecified firearm discharge,X95,309,4652980,6.6
,"Harris County, TX",48201,Assault by sharp object,X99,26,4652980,0.6
,"Harris County, TX",48201,Assault by unspecified means,Y09,38,4652980,0.8
,"Hidalgo County, TX",48215,Assault by other and unspecified firearm discharge,X95,18,860661,
,"Jefferson County, TX",48245,Assault by other and unspecified firearm discharge,X95,21,256299,8.2
,"Lubbock County, TX",48303,Assault by other and unspecified firearm discharge,X95,10,305225,
,"McLennan County, TX",48309,Assault by other and unspecified firearm discharge,X95,12,251259,
,"Montgomery County, TX",48339,Assault by other and unspecified firearm discharge,X95,19,570934,
,"Nueces County, TX",48355,Assault by other and unspecified firearm discharge,X95,20,361221,5.5
,"Tarrant County, TX",48439,Assault by other and unspecified firearm discharge,X95,92,2054475,4.5
,"Travis County, TX",48453,Assault by other and unspecified firearm discharge,X95,21,1226698,1.7
,"Wilson County, TX",48493,Assault by other and unspecified firearm discharge,X95,26,49304,52.7
,"Salt Lake County, UT",49035,Assault by other and unspecified firearm discharge,X95,21,1135649,1.8
,"Chesterfield County, VA",51041,Assault by handgun discharge,X93,11,343599,
,"Chesterfield County, VA",51041,Assault by other and unspecified firearm discharge,X95,10,343599,
,"Fairfax County, VA",51059,Assault by other and unspecified firearm discharge,X95,10,1148433,
,"Henrico County, VA",51087,Assault by handgun discharge,X93,10,327898,
,"Henrico County, VA",51087,Assault by other and unspecified firearm discharge,X95,15,327898,
,"Chesapeake city, VA",51550,Assault by handgun discharge,X93,10,240397,
,"Danville city, VA",51590,Assault by other and unspecified firearm discharge,X95,12,41130,
,"Newport News city, VA",51700,Assault by handgun discharge,X93,13,179388,
,"Norfolk city, VA",51710,Assault by handgun discharge,X93,21,244703,8.6
,"Portsmouth city, VA",51740,Assault by handgun discharge,X93,10,94572,
,"Richmond city, VA",51760,Assault by handgun discharge,X93,17,227032,
,"Richmond city, VA",51760,Assault by other and unspecified firearm discharge,X95,27,227032,11.9
,"Roanoke city, VA",51770,Assault by other and unspecified firearm discharge,X95,11,99837,
,"Virginia Beach city, VA",51810,Assault by handgun discharge,X93,11,450435,
,"King County, WA",53033,Assault by other and unspecified firearm discharge,X95,53,2188649,2.4
,"Pierce County, WA",53053,Assault by other and unspecified firearm discharge,X95,19,876764,
,"Spokane County, WA",53063,Assault by other and unspecified firearm discharge,X95,10,506152,
,"Yakima County, WA",53077,Assault by other and unspecified firearm discharge,X95,23,250193,9.2
,"Milwaukee County, WI",55079,Assault by handgun discharge,X93,33,952085,3.5
,"Milwaukee County, WI",55079,Assault by other and unspecified firearm discharge,X95,76,952085,8
