Notes,State,State Code,Cause of death,Cause of death Code,Deaths,Population,Crude Rate
,Florida,12,Assault by other specified means,Y08,64,15759421,0.4
,Florida,12,Assault by unspecified means,Y09,125,15759421,0.8
Total,Florida,12,,,964,15759421,6.1
,Georgia,13,Assault by handgun discharge,X93,36,8045965,0.4
,Georgia,13,"Assault by rifle, shotgun and larger firearm discharge",X94,26,8045965,0.3
,Georgia,13,Assault by other and unspecified firearm discharge,X95,376,8045965,4.7
,Georgia,13,"Assault by smoke, fire and flames",X97,10,8045965,
,Georgia,13,Assault by sharp object,X99,62,8045965,0.8
,Georgia,13,Assault by blunt object,Y00,10,8045965,
,Georgia,13,Assault by other specified means,Y08,35,8045965,0.4
,Georgia,13,Assault by unspecified means,Y09,51,8045965,0.6
Total,Georgia,13,,,634,8045965,7.9
,Hawaii,15,Assault by other and unspecified firearm discharge,X95,18,1210300,
Total,Hawaii,15,,,38,1210300,3.1
,Idaho,16,Assault by other and unspecified firearm discharge,X95,11,1275674,
Total,Idaho,16,,,31,1275674,2.4
,Illinois,17,"Assault by hanging, strangulation and suffocation",X91,52,12359020,0.4
,Illinois,17,Assault by handgun discharge,X93,38,12359020,0.3
,Illinois,17,"Assault by rifle, shotgun and larger firearm discharge",X94,11,12359020,
,Illinois,17,Assault by other and unspecified firearm discharge,X95,640,12359020,5.2
,Illinois,17,Assault by sharp object,X99,105,12359020,0.8
,Illinois,17,Assault by blunt object,Y00,10,12359020,
,Illinois,17,Assault by bodily force,Y04,14,12359020,
,Illinois,17,Assault by other specified means,Y08,39,12359020,0.3
,Illinois,17,Assault by unspecified means,Y09,69,12359020,0.6
Total,Illinois,17,,,1023,12359020,8.3
,Indiana,18,"Assault by hanging, strangulation and suffocation",X91,11,6044969,
,Indiana,18,Assault by handgun discharge,X93,14,6044969,
,Indiana,18,"Assault by rifle, shotgun and larger firearm discharge",X94,14,6044969,
,Indiana,18,Assault by other and unspecified firearm discharge,X95,243,6044969,4
,Indiana,18,Assault by blunt object,Y00,13,6044969,
,Indiana,18,Assault by other specified means,Y08,32,6044969,0.5
,Indiana,18,Assault by unspecified means,Y09,22,6044969,0.4
Total,Indiana,18,,,386,6044969,6.4
,Iowa,19,Assault by handgun discharge,X93,11,2917634,
,Iowa,19,Assault by other and unspecified firearm discharge,X95,10,2917634,
,Iowa,19,Assault by sharp object,X99,12,2917634,
Total,Iowa,19,,,53,2917634,1.8
,Kansas,20,Assault by other and unspecified firearm discharge,X95,81,2678338,3
,Kansas,20,Assault by unspecified means,Y09,20,2678338,0.7
Total,Kansas,20,,,137,2678338,5.1
,Kentucky,21,"Assault by hanging, strangulation and suffocation",X91,14,4018053,
,Kentucky,21,Assault by handgun discharge,X93,14,4018053,
,Kentucky,21,"Assault by rifle, shotgun and larger firearm discharge",X94,22,4018053,0.5
,Kentucky,21,Assault by other and unspecified firearm discharge,X95,106,4018053,2.6
,Kentucky,21,Assault by sharp object,X99,19,4018053,
,Kentucky,21,Assault by unspecified means,Y09,13,4018053,
Total,Kentucky,21,,,210,4018053,5.2
,Louisiana,22,"Assault by rifle, shotgun and larger firearm discharge",X94,16,4460811,
,Louisiana,22,Assault by other and unspecified firearm discharge,X95,324,4460811,7.3
,Louisiana,22,Assault by sharp object,X99,53,4460811,1.2
,Louisiana,22,Assault by other specified means,Y08,36,4460811,0.8
,Louisiana,22,Assault by unspecified means,Y09,21,4460811,0.5
Total,Louisiana,22,,,484,4460811,10.9
Total,Maine,23,,,25,1266808,2
,Maryland,24,"Assault by hanging, strangulation and suffocation",X91,13,5254509,
,Maryland,24,"Assault by rifle, shotgun and larger firearm discharge",X94,20,5254509,0.4
,Maryland,24,Assault by other and unspecified firearm discharge,X95,375,5254509,7.1
,Maryland,24,Assault by sharp object,X99,32,5254509,0.6
,Maryland,24,Assault by blunt object,Y00,35,5254509,0.7
,Maryland,24,Assault by other specified means,Y08,20,5254509,0.4
,Maryland,24,Assault by unspecified means,Y09,18,5254509,
Total,Maryland,24,,,531,5254509,10.1
,Massachusetts,25,Assault by other and unspecified firearm discharge,X95,60,6317345,0.9
,Massachusetts,25,Assault by sharp object,X99,26,6317345,0.4
Total,Massachusetts,25,,,133,6317345,2.1
,Michigan,26,"Assault by hanging, strangulation and suffocation",X91,39,9897116,0.4
,Michigan,26,"Assault by rifle, shotgun and larger firearm discharge",X94,31,9897116,0.3
,Michigan,26,Assault by other and unspecified firearm discharge,X95,483,9897116,4.9
,Michigan,26,"Assault by smoke, fire and flames",X97,19,9897116,
,Michigan,26,Assault by sharp object,X99,62,9897116,0.6
,Michigan,26,By unspecified person,Y07.9,17,9897116,
,Michigan,26,Assault by other specified means,Y08,23,9897116,0.2
,Michigan,26,Assault by unspecified means,Y09,55,9897116,0.6
Total,Michigan,26,,,759,9897116,7.7
,Minnesota,27,"Assault by hanging, strangulation and suffocation",X91,12,4873481,
,Minnesota,27,Assault by other and unspecified firearm discharge,X95,51,4873481,1
,Minnesota,27,Assault by sharp object,X99,21,4873481,0.4
,Minnesota,27,Assault by unspecified means,Y09,33,4873481,0.7
Total,Minnesota,27,,,139,4873481,2.9
,Mississippi,28,"Assault by hanging, strangulation and suffocation",X91,11,2828408,
,Mississippi,28,Assault by handgun discharge,X93,76,2828408,2.7
,Mississippi,28,"Assault by rifle, shotgun and larger firearm discharge",X94,27,2828408,1
,Mississippi,28,Assault by other and unspecified firearm discharge,X95,111,2828408,3.9
,Mississippi,28,Assault by sharp object,X99,42,2828408,1.5
,Mississippi,28,Assault by unspecified means,Y09,18,2828408,
Total,Mississippi,28,,,312,2828408,11
,Missouri,29,"Assault by hanging, strangulation and suffocation",X91,14,5561948,
,Missouri,29,Assault by handgun discharge,X93,70,5561948,1.3
,Missouri,29,"Assault by rifle, shotgun and larger firearm discharge",X94,22,5561948,0.4
,Missouri,29,Assault by other and unspecified firearm discharge,X95,152,5561948,2.7
,Missouri,29,"Assault by smoke, fire and flames",X97,10,5561948,
,Missouri,29,Assault by sharp object,X99,40,5561948,0.7
,Missouri,29,Assault by unspecified means,Y09,51,5561948,0.9
Total,Missouri,29,,,385,5561948,6.9
,Montana,30,Assault by other and unspecified firearm discharge,X95,15,897507,
Total,Montana,30,,,33,897507,3.7
,Nebraska,31,Assault by other and unspecified firearm discharge,X95,29,1704764,1.7
,Nebraska,31,Assault by sharp object,X99,12,1704764,
Total,Nebraska,31,,,61,1704764,3.6
,Nevada,32,Assault by handgun discharge,X93,26,1934718,1.3
,Nevada,32,Assault by other and unspecified firearm discharge,X95,65,1934718,3.4
,Nevada,32,Assault by sharp object,X99,24,1934718,1.2
,Nevada,32,Assault by unspecified means,Y09,10,1934718,
Total,Nevada,32,,,167,1934718,8.6
Total,New Hampshire,33,,,21,1222014,1.7
,New Jersey,34,"Assault by hanging, strangulation and suffocation",X91,21,8359592,0.3
,New Jersey,34,Assault by handgun discharge,X93,10,8359592,
,New Jersey,34,Assault by other and unspecified firearm discharge,X95,135,8359592,1.6
,New Jersey,34,Assault by sharp object,X99,49,8359592,0.6
,New Jersey,34,Assault by unspecified means,Y09,47,8359592,0.6
Total,New Jersey,34,,,298,8359592,3.6
,New Mexico,35,Assault by handgun discharge,X93,24,1808082,1.3
,New Mexico,35,"Assault by rifle, shotgun and larger firearm discharge",X94,10,1808082,
,New Mexico,35,Assault by other and unspecified firearm discharge,X95,57,1808082,3.2
,New Mexico,35,Assault by sharp object,X99,33,1808082,1.8
,New Mexico,35,Assault by other specified means,Y08,12,1808082,
,New Mexico,35,Assault by unspecified means,Y09,14,1808082,
Total,New Mexico,35,,,167,1808082,9.2
,New York,36,"Assault by hanging, strangulation and suffocation",X91,60,18882725,0.3
,New York,36,"Assault by rifle, shotgun and larger firearm discharge",X94,21,18882725,0.1
,New York,36,Assault by other and unspecified firearm discharge,X95,516,18882725,2.7
,New York,36,"Assault by smoke, fire and flames",X97,18,18882725,
,New York,36,Assault by sharp object,X99,157,18882725,0.8
,New York,36,Assault by bodily force,Y04,19,18882725,
,New York,36,Assault by other specified means,Y08,52,18882725,0.3
,New York,36,Assault by unspecified means,Y09,75,18882725,0.4
,New York,36,Sequelae of assault,Y87.1,10,18882725,
Total,New York,36,,,969,18882725,5.1
,North Carolina,37,"Assault by hanging, strangulation and suffocation",X91,22,7949361,0.3
,North Carolina,37,"Assault by rifle, shotgun and larger firearm discharge",X94,28,7949361,0.4
,North Carolina,37,Assault by other and unspecified firearm discharge,X95,425,7949361,5.3
,North Carolina,37,Assault by sharp object,X99,75,7949361,0.9
,North Carolina,37,By unspecified person,Y07.9,10,7949361,
,North Carolina,37,Assault by other specified means,Y08,13,7949361,
,North Carolina,37,Assault by unspecified means,Y09,46,7949361,0.6
Total,North Carolina,37,,,651,7949361,8.2
Total,North Dakota,38,,,13,644259,
,Ohio,39,"Assault by hanging, strangulation and suffocation",X91,25,11335454,0.2
,Ohio,39,Assault by handgun discharge,X93,13,11335454,
,Ohio,39,"Assault by rifle, shotgun and larger firearm discharge",X94,12,11335454,
,Ohio,39,Assault by other and unspecified firearm discharge,X95,231,11335454,2
,Ohio,39,Assault by sharp object,X99,48,11335454,0.4
,Ohio,39,Assault by other specified means,Y08,19,11335454,
,Ohio,39,Assault by unspecified means,Y09,66,11335454,0.6
Total,Ohio,39,,,450,11335454,4
,Oklahoma,40,"Assault by rifle, shotgun and larger firearm discharge",X94,14,3437147,
,Oklahoma,40,Assault by other and unspecified firearm discharge,X95,136,3437147,4
,Oklahoma,40,Assault by sharp object,X99,34,3437147,1
,Oklahoma,40,Assault by unspecified means,Y09,26,3437147,0.8
Total,Oklahoma,40,,,231,3437147,6.7
,Oregon,41,Assault by handgun discharge,X93,10,3393941,
,Oregon,41,"Assault by rifle, shotgun and larger firearm discharge",X94,11,3393941,
,Oregon,41,Assault by other and unspecified firearm discharge,X95,39,3393941,1.1
,Oregon,41,Assault by sharp object,X99,19,3393941,
,Oregon,41,Assault by unspecified means,Y09,14,3393941,
Total,Oregon,41,,,107,3393941,3.2
,Pennsylvania,42,"Assault by hanging, strangulation and suffocation",X91,17,12263805,
,Pennsylvania,42,Assault by handgun discharge,X93,13,12263805,
,Pennsylvania,42,"Assault by rifle, shotgun and larger firearm discharge",X94,14,12263805,
,Pennsylvania,42,Assault by other and unspecified firearm discharge,X95,401,12263805,3.3
,Pennsylvania,42,"Assault by smoke, fire and flames",X97,11,12263805,
,Pennsylvania,42,Assault by sharp object,X99,42,12263805,0.3
,Pennsylvania,42,Assault by crashing of motor vehicle,Y03,10,12263805,
,Pennsylvania,42,Assault by other specified means,Y08,57,12263805,0.5
,Pennsylvania,42,Assault by unspecified means,Y09,41,12263805,0.3
Total,Pennsylvania,42,,,639,12263805,5.2
,Rhode Island,44,Assault by other and unspecified firearm discharge,X95,20,1040402,1.9
Total,Rhode Island,44,,,36,1040402,3.5
,South Carolina,45,Assault by handgun discharge,X93,15,3974682,
,South Carolina,45,"Assault by rifle, shotgun and larger firearm discharge",X94,27,3974682,0.7
,South Carolina,45,Assault by other and unspecified firearm discharge,X95,181,3974682,4.6
,South Carolina,45,Assault by sharp object,X99,27,3974682,0.7
,South Carolina,45,Assault by other specified means,Y08,29,3974682,0.7
,South Carolina,45,Assault by unspecified means,Y09,14,3974682,
Total,South Carolina,45,,,313,3974682,7.9
Total,South Dakota,46,,,23,750412,3.1
,Tennessee,47,"Assault by hanging, strangulation and suffocation",X91,22,5638706,0.4
,Tennessee,47,Assault by handgun discharge,X93,19,5638706,
,Tennessee,47,"Assault by rifle, shotgun and larger firearm discharge",X94,18,5638706,
,Tennessee,47,Assault by other and unspecified firearm discharge,X95,249,5638706,4.4
,Tennessee,47,Assault by sharp object,X99,49,5638706,0.9
,Tennessee,47,Assault by other specified means,Y08,15,5638706,
,Tennessee,47,Assault by unspecified means,Y09,27,5638706,0.5
Total,Tennessee,47,,,423,5638706,7.5
,Texas,48,"Assault by hanging, strangulation and suffocation",X91,54,20558220,0.3
,Texas,48,Assault by handgun discharge,X93,28,20558220,0.1
,Texas,48,"Assault by rifle, shotgun and larger firearm discharge",X94,80,20558220,0.4
,Texas,48,Assault by other and unspecified firearm discharge,X95,686,20558220,3.3
,Texas,48,"Assault by smoke, fire and flames",X97,12,20558220,
,Texas,48,Assault by sharp object,X99,123,20558220,0.6
,Texas,48,Assault by blunt object,Y00,23,20558220,0.1
,Texas,48,Assault by pushing or placing victim before moving object,Y02,16,20558220,
,Texas,48,Assault by bodily force,Y04,11,20558220,
,Texas,48,By unspecified person,Y07.9,10,20558220,
,Texas,48,Assault by other specified means,Y08,96,20558220,0.5
,Texas,48,Assault by unspecified means,Y09,147,20558220,0.7
Total,Texas,48,,,1319,20558220,6.4
,Utah,49,Assault by other and unspecified firearm discharge,X95,23,2203482,1
Total,Utah,49,,,51,2203482,2.3
Total,Vermont,50,,,17,604683,
,Virginia,51,"Assault by hanging, strangulation and suffocation",X91,17,7000174,
,Virginia,51,Assault by handgun discharge,X93,101,7000174,1.4
,Virginia,51,"Assault by rifle, shotgun and larger firearm discharge",X94,24,7000174,0.3
,Virginia,51,Assault by other and unspecified firearm discharge,X95,155,7000174,2.2
,Virginia,51,Assault by sharp object,X99,55,7000174,0.8
,Virginia,51,Assault by unspecified means,Y09,29,7000174,0.4
Total,Virginia,51,,,419,7000174,6
,Washington,53,Assault by handgun discharge,X93,39,5842564,0.7
,Washington,53,"Assault by rifle, shotgun and larger firearm discharge",X94,13,5842564,
,Washington,53,Assault by other and unspecified firearm discharge,X95,56,5842564,1
,Washington,53,Assault by sharp object,X99,18,5842564,
,Washington,53,Assault by other specified means,Y08,15,5842564,
,Washington,53,Assault by unspecified means,Y09,20,5842564,0.3
Total,Washington,53,,,190,5842564,3.3
,West Virginia,54,Assault by other and unspecified firearm discharge,X95,46,1811799,2.5
,West Virginia,54,Assault by unspecified means,Y09,13,1811799,
Total,West Virginia,54,,,99,1811799,5.5
,Wisconsin,55,"Assault by hanging, strangulation and suffocation",X91,15,5332666,
,Wisconsin,55,Assault by handgun discharge,X93,107,5332666,2
,Wisconsin,55,Assault by other and unspecified firearm discharge,X95,12,5332666,
,Wisconsin,55,Assault by sharp object,X99,21,5332666,0.4
,Wisconsin,55,Assault by unspecified means,Y09,12,5332666,
Total,Wisconsin,55,,,202,5332666,3.8
Total,Wyoming,56,,,13,491780,
Total,,,,,16889,279040168,6.1
