Notes,County,County Code,Cause of death,Cause of death Code,Deaths,Population,Crude Rate
,"Riverside County, CA",6065,Assault by other and unspecified firearm discharge,X95,51,2361026,2.2
,"Riverside County, CA",6065,Assault by unspecified means,Y09,12,2361026,
,"Sacramento County, CA",6067,Assault by other and unspecified firearm discharge,X95,72,1501335,4.8
,"Sacramento County, CA",6067,Assault by sharp object,X99,13,1501335,
,"Sacramento County, CA",6067,Assault by unspecified means,Y09,12,1501335,
,"San Bernardino County, CA",6071,Assault by other and unspecified firearm discharge,X95,71,2128133,3.3
,"San Bernardino County, CA",6071,Assault by sharp object,X99,12,2128133,
,"San Bernardino County, CA",6071,Assault by unspecified means,Y09,18,2128133,
,"San Diego County, CA",6073,Assault by other and unspecified firearm discharge,X95,48,3299521,1.5
,"San Diego County, CA",6073,Assault by sharp object,X99,19,3299521,
,"San Diego County, CA",6073,Assault by unspecified means,Y09,13,3299521,
,"San Francisco County, CA",6075,Assault by other and unspecified firearm discharge,X95,29,864816,3.4
,"San Joaquin County, CA",6077,Assault by other and unspecified firearm discharge,X95,61,726106,8.4
,"San Mateo County, CA",6081,Assault by other and unspecified firearm discharge,X95,11,765135,
,"Santa Barbara County, CA",6083,Assault by other and unspecified firearm discharge,X95,12,444769,
,"Santa Clara County, CA",6085,Assault by handgun discharge,X93,16,1918044,
,"Solano County, CA",6095,Assault by other and unspecified firearm discharge,X95,28,436092,6.4
,"Tulare County, CA",6107,Assault by other and unspecified firearm discharge,X95,33,459863,7.2
,"Ventura County, CA",6111,Assault by other and unspecified firearm discharge,X95,16,850536,
,"Adams County, CO",8001,Assault by other and unspecified firearm discharge,X95,19,491337,
,"Arapahoe County, CO",8005,Assault by other and unspecified firearm discharge,X95,12,631096,
,"Denver County, CO",8031,Assault by other and unspecified firearm discharge,X95,33,682545,4.8
,"El Paso County, CO",8041,Assault by other and unspecified firearm discharge,X95,26,674471,3.9
,"Fairfield County, CT",9001,Assault by other and unspecified firearm discharge,X95,16,948053,
,"Hartford County, CT",9003,Assault by other and unspecified firearm discharge,X95,29,895841,3.2
,"New Haven County, CT",9009,Assault by other and unspecified firearm discharge,X95,23,859470,2.7
,"New Castle County, DE",10003,Assault by other and unspecified firearm discharge,X95,44,556779,7.9
,"District of Columbia, DC",11001,Assault by other and unspecified firearm discharge,X95,105,672228,15.6
,"District of Columbia, DC",11001,Assault by sharp object,X99,21,672228,3.1
,"Brevard County, FL",12009,Assault by other and unspecified firearm discharge,X95,18,568088,
,"Broward County, FL",12011,Assault by other and unspecified firearm discharge,X95,66,1896425,3.5
,"Broward County, FL",12011,Assault by unspecified means,Y09,15,1896425,
,"Duval County, FL",12031,Assault by other and unspecified firearm discharge,X95,89,913010,9.7
,"Escambia County, FL",12033,Assault by other and unspecified firearm discharge,X95,17,311003,
,"Hillsborough County, FL",12057,Assault by handgun discharge,X93,33,1349050,2.4
,"Hillsborough County, FL",12057,Assault by other and unspecified firearm discharge,X95,22,1349050,1.6
,"Lake County, FL",12069,Assault by other and unspecified firearm discharge,X95,11,325875,
,"Lee County, FL",12071,Assault by other and unspecified firearm discharge,X95,19,701982,
,"Manatee County, FL",12081,Assault by handgun discharge,X93,17,363369,
,"Marion County, FL",12083,Assault by other and unspecified firearm discharge,X95,10,343254,
,"Miami-Dade County, FL",12086,Assault by other and unspecified firearm discharge,X95,189,2693117,7
,"Miami-Dade County, FL",12086,Assault by sharp object,X99,17,2693117,
,"Miami-Dade County, FL",12086,Assault by unspecified means,Y09,13,2693117,
,"Okaloosa County, FL",12091,Assault by other and unspecified firearm discharge,X95,11,198664,
,"Orange County, FL",12095,Assault by handgun discharge,X93,15,1288126,
,"Orange County, FL",12095,Assault by other and unspecified firearm discharge,X95,56,1288126,4.3
,"Palm Beach County, FL",12099,Assault by other and unspecified firearm discharge,X95,74,1422789,5.2
,"Palm Beach County, FL",12099,Assault by unspecified means,Y09,10,1422789,
,"Pasco County, FL",12101,Assault by other and unspecified firearm discharge,X95,10,497909,
,"Pinellas County, FL",12103,Assault by other and unspecified firearm discharge,X95,21,949827,2.2
,"Polk County, FL",12105,Assault by other and unspecified firearm discharge,X95,12,650092,
,"St. Lucie County, FL",12111,Assault by other and unspecified firearm discharge,X95,13,298563,
,"Volusia County, FL",12127,Assault by other and unspecified firearm discharge,X95,16,517887,
,"Bibb County, GA",13021,Assault by other and unspecified firearm discharge,X95,19,153721,
,"Chatham County, GA",13051,Assault by other and unspecified firearm discharge,X95,39,286956,13.6
,"Clayton County, GA",13063,Assault by other and unspecified firearm discharge,X95,27,273955,9.9
,"Cobb County, GA",13067,Assault by other and unspecified firearm discharge,X95,22,741334,3
,"DeKalb County, GA",13089,Assault by other and unspecified firearm discharge,X95,74,734871,10.1
,"Dougherty County, GA",13095,Assault by other and unspecified firearm discharge,X95,10,91332,
,"Fulton County, GA",13121,Assault by other and unspecified firearm discharge,X95,85,1010562,8.4
,"Gwinnett County, GA",13135,Assault by other and unspecified firearm discharge,X95,29,895823,3.2
,"Henry County, GA",13151,Assault by other and unspecified firearm discharge,X95,13,217739,
,"Muscogee County, GA",13215,Assault by other and unspecified firearm discharge,X95,14,200579,
,"Newton County, GA",13217,Assault by other and unspecified firearm discharge,X95,14,105473,
,"Richmond County, GA",13245,Assault by other and unspecified firearm discharge,X95,15,201793,
,"Cook County, IL",17031,Assault by other and unspecified firearm discharge,X95,506,5238216,9.7
,"Cook County, IL",17031,Assault by sharp object,X99,24,5238216,0.5
,"Cook County, IL",17031,Assault by unspecified means,Y09,32,5238216,0.6
,"Cook County, IL",17031,Sequelae of assault,Y87.1,13,5238216,
,"Kane County, IL",17089,Assault by other and unspecified firearm discharge,X95,10,530847,
,"Lake County, IL",17097,Assault by other and unspecified firearm discharge,X95,10,703910,
,"Peoria County, IL",17143,Assault by other and unspecified firearm discharge,X95,13,186221,
,"St. Clair County, IL",17163,Assault by other and unspecified firearm discharge,X95,29,264052,11
,"Will County, IL",17197,Assault by other and unspecified firearm discharge,X95,13,687263,
,"Winnebago County, IL",17201,Assault by other and unspecified firearm discharge,X95,19,287078,
,"Allen County, IN",18003,Assault by other and unspecified firearm discharge,X95,23,368450,6.2
,"Lake County, IN",18089,Assault by other and unspecified firearm discharge,X95,59,487865,12.1
,"Marion County, IN",18097,Assault by handgun discharge,X93,25,939020,2.7
,"Marion County, IN",18097,Assault by other and unspecified firearm discharge,X95,100,939020,10.6
,"St. Joseph County, IN",18141,Assault by other and unspecified firearm discharge,X95,18,268441,
,"Polk County, IA",19153,Assault by other and unspecified firearm discharge,X95,13,467711,
,"Sedgwick County, KS",20173,Assault by other and unspecified firearm discharge,X95,21,511574,4.1
,"Shawnee County, KS",20177,Assault by other and unspecified firearm discharge,X95,11,178725,
,"Wyandotte County, KS",20209,Assault by other and unspecified firearm discharge,X95,20,163369,12.2
,"Fayette County, KY",21067,Assault by other and unspecified firearm discharge,X95,11,314488,
,"Jefferson County, KY",21111,Assault by other and unspecified firearm discharge,X95,72,763623,9.4
,"Caddo Parish, LA",22017,Assault by other and unspecified firearm discharge,X95,26,251460,10.3
,"East Baton Rouge Parish, LA",22033,Assault by other and unspecified firearm discharge,X95,74,446753,16.6
,"Jefferson Parish, LA",22051,Assault by other and unspecified firearm discharge,X95,31,436275,7.1
,"Lafayette Parish, LA",22055,Assault by other and unspecified firearm discharge,X95,18,240098,
,"Orleans Parish, LA",22071,Assault by other and unspecified firearm discharge,X95,141,389617,36.2
,"Ouachita Parish, LA",22073,Assault by other and unspecified firearm discharge,X95,18,156761,
,"Rapides Parish, LA",22079,Assault by other and unspecified firearm discharge,X95,12,132141,
,"Terrebonne Parish, LA",22109,Assault by other and unspecified firearm discharge,X95,13,113972,
,"Anne Arundel County, MD",24003,Assault by other and unspecified firearm discharge,X95,14,564195,
,"Baltimore County, MD",24005,Assault by other and unspecified firearm discharge,X95,54,831128,6.5
,"Prince George's County, MD",24033,Assault by other and unspecified firearm discharge,X95,69,909535,7.6
,"Prince George's County, MD",24033,Assault by sharp object,X99,14,909535,
,"Prince George's County, MD",24033,Assault by unspecified means,Y09,15,909535,
,"Baltimore city, MD",24510,Assault by other and unspecified firearm discharge,X95,254,621849,40.8
,"Baltimore city, MD",24510,Assault by sharp object,X99,15,621849,
,"Baltimore city, MD",24510,Assault by unspecified means,Y09,15,621849,
,"Bristol County, MA",25005,Assault by other and unspecified firearm discharge,X95,10,556772,
,"Hampden County, MA",25013,Assault by other and unspecified firearm discharge,X95,13,470690,
,"Suffolk County, MA",25025,Assault by other and unspecified firearm discharge,X95,31,778121,4
,"Genesee County, MI",26049,Assault by other and unspecified firearm discharge,X95,44,410849,10.7
,"Macomb County, MI",26099,Assault by other and unspecified firearm discharge,X95,20,864840,2.3
,"Oakland County, MI",26125,Assault by other and unspecified firearm discharge,X95,22,1242304,1.8
,"Wayne County, MI",26163,Assault by other and unspecified firearm discharge,X95,255,1759335,14.5
,"Wayne County, MI",26163,Assault by sharp object,X99,20,1759335,1.1
,"Wayne County, MI",26163,Assault by unspecified means,Y09,18,1759335,
,"Hennepin County, MN",27053,Assault by other and unspecified firearm discharge,X95,38,1223149,3.1
,"Hennepin County, MN",27053,Assault by unspecified means,Y09,10,1223149,
,"Ramsey County, MN",27123,Assault by other and unspecified firearm discharge,X95,14,538133,
,"Coahoma County, MS",28027,Assault by other and unspecified firearm discharge,X95,12,24620,
,"Hinds County, MS",28049,Assault by handgun discharge,X93,29,242891,11.9
,"Hinds County, MS",28049,Assault by other and unspecified firearm discharge,X95,10,242891,
,"Washington County, MS",28151,Assault by other and unspecified firearm discharge,X95,14,48130,
,"Jackson County, MO",29095,Assault by other and unspecified firearm discharge,X95,100,687623,14.5
,"St. Louis County, MO",29189,Assault by other and unspecified firearm discharge,X95,121,1003362,12.1
,"St. Louis city, MO",29510,Assault by other and unspecified firearm discharge,X95,127,315685,40.2
,"Douglas County, NE",31055,Assault by other and unspecified firearm discharge,X95,38,550064,6.9
,"Clark County, NV",32003,Assault by other and unspecified firearm discharge,X95,98,2114801,4.6
,"Clark County, NV",32003,Assault by sharp object,X99,15,2114801,
,"Clark County, NV",32003,Assault by unspecified means,Y09,15,2114801,
,"Washoe County, NV",32031,Assault by other and unspecified firearm discharge,X95,13,446903,
,"Atlantic County, NJ",34001,Assault by other and unspecified firearm discharge,X95,14,274219,
,"Bergen County, NJ",34003,Assault by other and unspecified firearm discharge,X95,11,938506,
,"Camden County, NJ",34007,Assault by other and unspecified firearm discharge,X95,34,510923,6.7
,"Essex County, NJ",34013,Assault by other and unspecified firearm discharge,X95,106,797434,13.3
,"Hudson County, NJ",34017,Assault by other and unspecified firearm discharge,X95,16,674836,
,"Mercer County, NJ",34021,Assault by other and unspecified firearm discharge,X95,13,371398,
,"Middlesex County, NJ",34023,Assault by other and unspecified firearm discharge,X95,10,840900,
,"Passaic County, NJ",34031,Assault by other and unspecified firearm discharge,X95,14,510916,
,"Union County, NJ",34039,Assault by other and unspecified firearm discharge,X95,18,555786,
,"Bernalillo County, NM",35001,Assault by other and unspecified firearm discharge,X95,33,676685,4.9
,"Bernalillo County, NM",35001,Assault by sharp object,X99,10,676685,
,"Bronx County, NY",36005,Assault by other and unspecified firearm discharge,X95,60,1455444,4.1
,"Bronx County, NY",36005,Assault by sharp object,X99,20,1455444,1.4
,"Bronx County, NY",36005,Assault by unspecified means,Y09,12,1455444,
,"Erie County, NY",36029,Assault by other and unspecified firearm discharge,X95,34,922578,3.7
,"Kings County, NY",36047,Assault by other and unspecified firearm discharge,X95,112,2636735,4.2
,"Kings County, NY",36047,Assault by sharp object,X99,23,2636735,0.9
,"Kings County, NY",36047,Assault by unspecified means,Y09,12,2636735,
,"Monroe County, NY",36055,Assault by other and unspecified firearm discharge,X95,29,749600,3.9
,"Nassau County, NY",36059,Assault by other and unspecified firearm discharge,X95,11,1361350,
,"New York County, NY",36061,Assault by other and unspecified firearm discharge,X95,21,1644518,1.3
,"Onondaga County, NY",36067,Assault by other and unspecified firearm discharge,X95,16,468463,
,"Queens County, NY",36081,Assault by other and unspecified firearm discharge,X95,43,2339150,1.8
,"Richmond County, NY",36085,Assault by other and unspecified firearm discharge,X95,10,474558,
,"Suffolk County, NY",36103,Assault by other and unspecified firearm discharge,X95,17,1501587,
,"Westchester County, NY",36119,Assault by other and unspecified firearm discharge,X95,11,976396,
,"Cumberland County, NC",37051,Assault by other and unspecified firearm discharge,X95,24,323838,7.4
,"Durham County, NC",37063,Assault by other and unspecified firearm discharge,X95,34,300952,11.3
,"Forsyth County, NC",37067,Assault by other and unspecified firearm discharge,X95,11,369019,
,"Gaston County, NC",37071,Assault by other and unspecified firearm discharge,X95,13,213442,
,"Guilford County, NC",37081,Assault by other and unspecified firearm discharge,X95,25,517600,4.8
,"Mecklenburg County, NC",37119,Assault by other and unspecified firearm discharge,X95,53,1034070,5.1
,"New Hanover County, NC",37129,Assault by other and unspecified firearm discharge,X95,12,220358,
,"Robeson County, NC",37155,Assault by other and unspecified firearm discharge,X95,23,134197,17.1
,"Wake County, NC",37183,Assault by other and unspecified firearm discharge,X95,15,1024198,
,"Cuyahoga County, OH",39035,Assault by other and unspecified firearm discharge,X95,114,1255921,9.1
,"Franklin County, OH",39049,Assault by other and unspecified firearm discharge,X95,96,1251722,7.7
,"Hamilton County, OH",39061,Assault by handgun discharge,X93,22,807598,2.7
,"Hamilton County, OH",39061,Assault by other and unspecified firearm discharge,X95,41,807598,5.1
,"Lorain County, OH",39093,Assault by other and unspecified firearm discharge,X95,10,305147,
,"Lucas County, OH",39095,Assault by other and unspecified firearm discharge,X95,16,433689,
,"Mahoning County, OH",39099,Assault by other and unspecified firearm discharge,X95,15,231900,
,"Montgomery County, OH",39113,Assault by other and unspecified firearm discharge,X95,33,532258,6.2
,"Stark County, OH",39151,Assault by other and unspecified firearm discharge,X95,16,375165,
,"Summit County, OH",39153,Assault by other and unspecified firearm discharge,X95,26,541968,4.8
,"Oklahoma County, OK",40109,Assault by handgun discharge,X93,18,776864,
,"Oklahoma County, OK",40109,Assault by other and unspecified firearm discharge,X95,43,776864,5.5
,"Oklahoma County, OK",40109,Assault by sharp object,X99,11,776864,
,"Oklahoma County, OK",40109,Assault by unspecified means,Y09,19,776864,
,"Tulsa County, OK",40143,Assault by handgun discharge,X93,20,639242,3.1
,"Tulsa County, OK",40143,Assault by other and unspecified firearm discharge,X95,29,639242,4.5
,"Lane County, OR",41039,Assault by other and unspecified firearm discharge,X95,14,362895,
,"Multnomah County, OR",41051,Assault by other and unspecified firearm discharge,X95,20,790294,2.5
,"Allegheny County, PA",42003,Assault by other and unspecified firearm discharge,X95,93,1230459,7.6
,"Berks County, PA",42011,Assault by other and unspecified firearm discharge,X95,10,415271,
,"Dauphin County, PA",42043,Assault by other and unspecified firearm discharge,X95,16,272983,
,"Delaware County, PA",42045,Assault by other and unspecified firearm discharge,X95,30,563894,5.3
,"Montgomery County, PA",42091,Assault by other and unspecified firearm discharge,X95,12,819264,
,"Philadelphia County, PA",42101,Assault by other and unspecified firearm discharge,X95,240,1567442,15.3
,"Philadelphia County, PA",42101,Assault by sharp object,X99,21,1567442,1.3
,"Philadelphia County, PA",42101,Assault by unspecified means,Y09,13,1567442,
,"Philadelphia County, PA",42101,Sequelae of assault,Y87.1,10,1567442,
,"York County, PA",42133,Assault by other and unspecified firearm discharge,X95,12,442867,
,"Aiken County, SC",45003,Assault by other and unspecified firearm discharge,X95,12,165829,
,"Anderson County, SC",45007,Assault by other and unspecified firearm discharge,X95,20,194692,10.3
,"Beaufort County, SC",45013,Assault by other and unspecified firearm discharge,X95,17,179589,
,"Charleston County, SC",45019,Assault by other and unspecified firearm discharge,X95,45,389262,11.6
,"Dorchester County, SC",45035,Assault by other and unspecified firearm discharge,X95,13,152478,
,"Florence County, SC",45041,Assault by other and unspecified firearm discharge,X95,10,138900,
,"Greenville County, SC",45045,Assault by other and unspecified firearm discharge,X95,24,491863,4.9
,"Horry County, SC",45051,Assault by other and unspecified firearm discharge,X95,21,309199,6.8
,"Jasper County, SC",45053,Assault by other and unspecified firearm discharge,X95,10,27824,
,"Lexington County, SC",45063,Assault by other and unspecified firearm discharge,X95,15,281833,
,"Orangeburg County, SC",45075,Assault by other and unspecified firearm discharge,X95,11,89208,
,"Richland County, SC",45079,Assault by other and unspecified firearm discharge,X95,30,407051,7.4
,"Spartanburg County, SC",45083,Assault by other and unspecified firearm discharge,X95,15,297302,
,"Davidson County, TN",47037,Assault by other and unspecified firearm discharge,X95,57,678889,8.4
,"Hamilton County, TN",47065,Assault by other and unspecified firearm discharge,X95,18,354098,
,"Knox County, TN",47093,Assault by other and unspecified firearm discharge,X95,12,451324,
,"Montgomery County, TN",47125,Assault by other and unspecified firearm discharge,X95,13,193479,
,"Shelby County, TN",47157,Assault by other and unspecified firearm discharge,X95,141,938069,15
,"Shelby County, TN",47157,Assault by unspecified means,Y09,10,938069,
,"Bell County, TX",48027,Assault by other and unspecified firearm discharge,X95,18,334941,
,"Bexar County, TX",48029,Assault by other and unspecified firearm discharge,X95,93,1897753,4.9
,"Bexar County, TX",48029,Assault by unspecified means,Y09,12,1897753,
,"Collin County, TX",48085,Assault by other and unspecified firearm discharge,X95,16,914127,
,"Dallas County, TX",48113,Assault by other and unspecified firearm discharge,X95,139,2553385,5.4
,"Dallas County, TX",48113,Assault by sharp object,X99,18,2553385,
,"Dallas County, TX",48113,Assault by unspecified means,Y09,23,2553385,0.9
,"El Paso County, TX",48141,Assault by handgun discharge,X93,10,835593,
,"El Paso County, TX",48141,Assault by other and unspecified firearm discharge,X95,10,835593,
,"Fort Bend County, TX",48157,Assault by other and unspecified firearm discharge,X95,11,716087,
,"Galveston County, TX",48167,Assault by other and unspecified firearm discharge,X95,10,322225,
,"Gregg County, TX",48183,Assault by other and unspecified firearm discharge,X95,16,124108,
,"Harris County, TX",48201,"Assault by rifle, shotgun and larger firearm discharge",X94,18,4538028,
,"Harris County, TX",48201,Assault by other and unspecified firearm discharge,X95,334,4538028,7.4
,"Harris County, TX",48201,Assault by sharp object,X99,16,4538028,
,"Harris County, TX",48201,Assault by unspecified means,Y09,57,4538028,1.3
,"Hidalgo County, TX",48215,Assault by other and unspecified firearm discharge,X95,19,842304,
,"Jefferson County, TX",48245,Assault by other and unspecified firearm discharge,X95,15,254308,
,"Nueces County, TX",48355,Assault by other and unspecified firearm discharge,X95,12,359715,
,"Tarrant County, TX",48439,Assault by other and unspecified firearm discharge,X95,61,1982498,3.1
,"Tarrant County, TX",48439,Assault by sharp object,X99,12,1982498,
,"Tarrant County, TX",48439,Assault by unspecified means,Y09,13,1982498,
,"Travis County, TX",48453,Assault by other and unspecified firearm discharge,X95,15,1176558,
,"Salt Lake County, UT",49035,Assault by other and unspecified firearm discharge,X95,17,1107314,
,"Chesterfield County, VA",51041,Assault by other and unspecified firearm discharge,X95,10,335687,
,"Chesapeake city, VA",51550,Assault by handgun discharge,X93,11,235429,
,"Hampton city, VA",51650,Assault by other and unspecified firearm discharge,X95,11,136454,
,"Norfolk city, VA",51710,Assault by handgun discharge,X93,18,246393,
,"Norfolk city, VA",51710,Assault by other and unspecified firearm discharge,X95,10,246393,
,"Petersburg city, VA",51730,Assault by other and unspecified firearm discharge,X95,16,32477,
,"Richmond city, VA",51760,Assault by other and unspecified firearm discharge,X95,32,220289,14.5
,"King County, WA",53033,Assault by other and unspecified firearm discharge,X95,41,2117125,1.9
,"Pierce County, WA",53053,Assault by other and unspecified firearm discharge,X95,21,843954,2.5
,"Milwaukee County, WI",55079,Assault by handgun discharge,X93,43,957735,4.5
,"Milwaukee County, WI",55079,Assault by other and unspecified firearm discharge,X95,80,957735,8.4
,"Milwaukee County, WI",55079,Assault by sharp object,X99,12,957735,
