Notes,State,State Code,Cause of death,Cause of death Code,Deaths,Population,Crude Rate
Total,Kansas,20,,,128,2832704,4.5
,Kentucky,21,Assault by handgun discharge,X93,10,4317074,
,Kentucky,21,Assault by other and unspecified firearm discharge,X95,115,4317074,2.7
,Kentucky,21,Assault by sharp object,X99,22,4317074,0.5
,Kentucky,21,Assault by unspecified means,Y09,32,4317074,0.7
Total,Kentucky,21,,,212,4317074,4.9
,Louisiana,22,"Assault by rifle, shotgun and larger firearm discharge",X94,13,4491648,
,Louisiana,22,Assault by other and unspecified firearm discharge,X95,431,4491648,9.6
,Louisiana,22,Assault by sharp object,X99,41,4491648,0.9
,Louisiana,22,Assault by unspecified means,Y09,50,4491648,1.1
Total,Louisiana,22,,,573,4491648,12.8
Total,Maine,23,,,30,1329590,2.3
,Maryland,24,Assault by other and unspecified firearm discharge,X95,310,5730388,5.4
,Maryland,24,Assault by sharp object,X99,51,5730388,0.9
,Maryland,24,Assault by other specified means,Y08,10,5730388,
,Maryland,24,Assault by unspecified means,Y09,46,5730388,0.8
,Maryland,24,Sequelae of assault,Y87.1,16,5730388,
Total,Maryland,24,,,457,5730388,8
,Massachusetts,25,Assault by other and unspecified firearm discharge,X95,105,6517613,1.6
,Massachusetts,25,Assault by sharp object,X99,36,6517613,0.6
Total,Massachusetts,25,,,176,6517613,2.7
,Michigan,26,"Assault by hanging, strangulation and suffocation",X91,18,9901591,
,Michigan,26,Assault by handgun discharge,X93,12,9901591,
,Michigan,26,"Assault by rifle, shotgun and larger firearm discharge",X94,26,9901591,0.3
,Michigan,26,Assault by other and unspecified firearm discharge,X95,457,9901591,4.6
,Michigan,26,Assault by sharp object,X99,51,9901591,0.5
,Michigan,26,Assault by other specified means,Y08,33,9901591,0.3
,Michigan,26,Assault by unspecified means,Y09,25,9901591,0.3
Total,Michigan,26,,,656,9901591,6.6
,Minnesota,27,Assault by other and unspecified firearm discharge,X95,36,5281203,0.7
,Minnesota,27,Assault by sharp object,X99,10,5281203,
,Minnesota,27,Assault by unspecified means,Y09,21,5281203,0.4
Total,Minnesota,27,,,93,5281203,1.8
,Mississippi,28,Assault by handgun discharge,X93,44,2958774,1.5
,Mississippi,28,"Assault by rifle, shotgun and larger firearm discharge",X94,14,2958774,
,Mississippi,28,Assault by other and unspecified firearm discharge,X95,139,2958774,4.7
,Mississippi,28,Assault by sharp object,X99,35,2958774,1.2
,Mississippi,28,Assault by unspecified means,Y09,18,2958774,
Total,Mississippi,28,,,275,2958774,9.3
,Missouri,29,"Assault by hanging, strangulation and suffocation",X91,14,5961088,
,Missouri,29,Assault by handgun discharge,X93,38,5961088,0.6
,Missouri,29,"Assault by rifle, shotgun and larger firearm discharge",X94,12,5961088,
,Missouri,29,Assault by other and unspecified firearm discharge,X95,269,5961088,4.5
,Missouri,29,Assault by sharp object,X99,37,5961088,0.6
,Missouri,29,Assault by unspecified means,Y09,30,5961088,0.5
Total,Missouri,29,,,428,5961088,7.2
,Montana,30,Assault by other and unspecified firearm discharge,X95,16,983982,
Total,Montana,30,,,35,983982,3.6
,Nebraska,31,Assault by other and unspecified firearm discharge,X95,31,1812683,1.7
Total,Nebraska,31,,,48,1812683,2.6
,Nevada,32,Assault by other and unspecified firearm discharge,X95,93,2684665,3.5
,Nevada,32,Assault by sharp object,X99,13,2684665,
,Nevada,32,Assault by unspecified means,Y09,29,2684665,1.1
Total,Nevada,32,,,153,2684665,5.7
Total,New Hampshire,33,,,15,1316102,
,New Jersey,34,Assault by other and unspecified firearm discharge,X95,219,8755602,2.5
,New Jersey,34,Assault by sharp object,X99,40,8755602,0.5
,New Jersey,34,Assault by unspecified means,Y09,32,8755602,0.4
Total,New Jersey,34,,,328,8755602,3.7
,New Mexico,35,Assault by handgun discharge,X93,39,2036802,1.9
,New Mexico,35,Assault by other and unspecified firearm discharge,X95,44,2036802,2.2
,New Mexico,35,Assault by sharp object,X99,16,2036802,
,New Mexico,35,Assault by unspecified means,Y09,45,2036802,2.2
Total,New Mexico,35,,,175,2036802,8.6
,New York,36,"Assault by hanging, strangulation and suffocation",X91,39,19307066,0.2
,New York,36,"Assault by rifle, shotgun and larger firearm discharge",X94,24,19307066,0.1
,New York,36,Assault by other and unspecified firearm discharge,X95,476,19307066,2.5
,New York,36,Assault by sharp object,X99,164,19307066,0.8
,New York,36,Assault by unspecified means,Y09,86,19307066,0.4
,New York,36,Sequelae of assault,Y87.1,16,19307066,
Total,New York,36,,,840,19307066,4.4
,North Carolina,37,"Assault by hanging, strangulation and suffocation",X91,14,9449566,
,North Carolina,37,"Assault by rifle, shotgun and larger firearm discharge",X94,28,9449566,0.3
,North Carolina,37,Assault by other and unspecified firearm discharge,X95,378,9449566,4
,North Carolina,37,Assault by sharp object,X99,64,9449566,0.7
,North Carolina,37,Assault by other specified means,Y08,15,9449566,
,North Carolina,37,Assault by unspecified means,Y09,46,9449566,0.5
Total,North Carolina,37,,,565,9449566,6
Total,North Dakota,38,,,14,664968,
,Ohio,39,"Assault by hanging, strangulation and suffocation",X91,21,11528896,0.2
,Ohio,39,Assault by handgun discharge,X93,12,11528896,
,Ohio,39,"Assault by rifle, shotgun and larger firearm discharge",X94,21,11528896,0.2
,Ohio,39,Assault by other and unspecified firearm discharge,X95,333,11528896,2.9
,Ohio,39,Assault by sharp object,X99,44,11528896,0.4
,Ohio,39,Assault by other specified means,Y08,11,11528896,
,Ohio,39,Assault by unspecified means,Y09,71,11528896,0.6
Total,Ohio,39,,,541,11528896,4.7
,Oklahoma,40,"Assault by hanging, strangulation and suffocation",X91,11,3717572,
,Oklahoma,40,Assault by handgun discharge,X93,49,3717572,1.3
,Oklahoma,40,"Assault by rifle, shotgun and larger firearm discharge",X94,22,3717572,0.6
,Oklahoma,40,Assault by other and unspecified firearm discharge,X95,77,3717572,2.1
,Oklahoma,40,Assault by sharp object,X99,32,3717572,0.9
,Oklahoma,40,Assault by unspecified means,Y09,35,3717572,0.9
Total,Oklahoma,40,,,248,3717572,6.7
,Oregon,41,Assault by handgun discharge,X93,16,3808600,
,Oregon,41,"Assault by rifle, shotgun and larger firearm discharge",X94,12,3808600,
,Oregon,41,Assault by other and unspecified firearm discharge,X95,27,3808600,0.7
,Oregon,41,Assault by sharp object,X99,21,3808600,0.6
,Oregon,41,Assault by unspecified means,Y09,15,3808600,
Total,Oregon,41,,,103,3808600,2.7
,Pennsylvania,42,"Assault by hanging, strangulation and suffocation",X91,18,12666858,
,Pennsylvania,42,"Assault by rifle, shotgun and larger firearm discharge",X94,11,12666858,
,Pennsylvania,42,Assault by other and unspecified firearm discharge,X95,468,12666858,3.7
,Pennsylvania,42,Assault by sharp object,X99,52,12666858,0.4
,Pennsylvania,42,Assault by other specified means,Y08,10,12666858,
,Pennsylvania,42,Assault by unspecified means,Y09,55,12666858,0.4
Total,Pennsylvania,42,,,650,12666858,5.1
,Rhode Island,44,Assault by other and unspecified firearm discharge,X95,14,1053646,
Total,Rhode Island,44,,,30,1053646,2.8
,South Carolina,45,"Assault by hanging, strangulation and suffocation",X91,16,4589872,
,South Carolina,45,"Assault by rifle, shotgun and larger firearm discharge",X94,13,4589872,
,South Carolina,45,Assault by other and unspecified firearm discharge,X95,220,4589872,4.8
,South Carolina,45,Assault by sharp object,X99,39,4589872,0.8
,South Carolina,45,Assault by other specified means,Y08,12,4589872,
,South Carolina,45,Assault by unspecified means,Y09,28,4589872,0.6
Total,South Carolina,45,,,347,4589872,7.6
Total,South Dakota,46,,,31,807067,3.8
,Tennessee,47,"Assault by hanging, strangulation and suffocation",X91,19,6306019,
,Tennessee,47,"Assault by rifle, shotgun and larger firearm discharge",X94,25,6306019,0.4
,Tennessee,47,Assault by other and unspecified firearm discharge,X95,317,6306019,5
,Tennessee,47,Assault by sharp object,X99,35,6306019,0.6
,Tennessee,47,Assault by unspecified means,Y09,69,6306019,1.1
Total,Tennessee,47,,,496,6306019,7.9
,Texas,48,"Assault by hanging, strangulation and suffocation",X91,46,24801761,0.2
,Texas,48,Assault by handgun discharge,X93,46,24801761,0.2
,Texas,48,"Assault by rifle, shotgun and larger firearm discharge",X94,74,24801761,0.3
,Texas,48,Assault by other and unspecified firearm discharge,X95,883,24801761,3.6
,Texas,48,Assault by sharp object,X99,172,24801761,0.7
,Texas,48,Assault by bodily force,Y04,12,24801761,
,Texas,48,Assault by unspecified means,Y09,204,24801761,0.8
,Texas,48,Sequelae of assault,Y87.1,15,24801761,
Total,Texas,48,,,1502,24801761,6.1
,Utah,49,Assault by other and unspecified firearm discharge,X95,25,2723421,0.9
,Utah,49,Assault by unspecified means,Y09,11,2723421,
Total,Utah,49,,,51,2723421,1.9
,Virginia,51,"Assault by hanging, strangulation and suffocation",X91,15,7925937,
,Virginia,51,Assault by handgun discharge,X93,112,7925937,1.4
,Virginia,51,"Assault by rifle, shotgun and larger firearm discharge",X94,25,7925937,0.3
,Virginia,51,Assault by other and unspecified firearm discharge,X95,135,7925937,1.7
,Virginia,51,Assault by sharp object,X99,41,7925937,0.5
,Virginia,51,Assault by unspecified means,Y09,35,7925937,0.4
Total,Virginia,51,,,387,7925937,4.9
,Washington,53,Assault by handgun discharge,X93,20,6667426,0.3
,Washington,53,Assault by other and unspecified firearm discharge,X95,93,6667426,1.4
,Washington,53,Assault by sharp object,X99,29,6667426,0.4
,Washington,53,Assault by unspecified means,Y09,29,6667426,0.4
Total,Washington,53,,,193,6667426,2.9
,West Virginia,54,Assault by other and unspecified firearm discharge,X95,43,1847775,2.3
,West Virginia,54,Assault by sharp object,X99,11,1847775,
,West Virginia,54,Assault by unspecified means,Y09,14,1847775,
Total,West Virginia,54,,,92,1847775,5
,Wisconsin,55,Assault by handgun discharge,X93,64,5669264,1.1
,Wisconsin,55,"Assault by rifle, shotgun and larger firearm discharge",X94,15,5669264,
,Wisconsin,55,Assault by other and unspecified firearm discharge,X95,24,5669264,0.4
,Wisconsin,55,Assault by sharp object,X99,20,5669264,0.4
,Wisconsin,55,Assault by unspecified means,Y09,15,5669264,
Total,Wisconsin,55,,,162,5669264,2.9
Total,Wyoming,56,,,17,559851,
Total,,,,,16799,306771529,5.5
