Notes,State,State Code,Cause of death,Cause of death Code,Deaths,Population,Crude Rate
,Georgia,13,Assault by unspecified means,Y09,62,9992167,0.6
,Georgia,13,Sequelae of assault,Y87.1,13,9992167,
Total,Georgia,13,,,641,9992167,6.4
,Hawaii,15,Assault by sharp object,X99,10,1404054,
Total,Hawaii,15,,,33,1404054,2.4
Total,Idaho,16,,,31,1612136,1.9
,Illinois,17,"Assault by drugs, medicaments and biological substances",X85,10,12882135,
,Illinois,17,"Assault by hanging, strangulation and suffocation",X91,21,12882135,0.2
,Illinois,17,"Assault by rifle, shotgun and larger firearm discharge",X94,10,12882135,
,Illinois,17,Assault by other and unspecified firearm discharge,X95,560,12882135,4.3
,Illinois,17,Assault by sharp object,X99,93,12882135,0.7
,Illinois,17,Assault by other specified means,Y08,10,12882135,
,Illinois,17,Assault by unspecified means,Y09,51,12882135,0.4
Total,Illinois,17,,,792,12882135,6.1
,Indiana,18,Assault by handgun discharge,X93,18,6570902,
,Indiana,18,"Assault by rifle, shotgun and larger firearm discharge",X94,10,6570902,
,Indiana,18,Assault by other and unspecified firearm discharge,X95,270,6570902,4.1
,Indiana,18,Assault by sharp object,X99,19,6570902,
,Indiana,18,Assault by unspecified means,Y09,51,6570902,0.8
Total,Indiana,18,,,400,6570902,6.1
,Iowa,19,Assault by other and unspecified firearm discharge,X95,12,3090416,
,Iowa,19,Assault by sharp object,X99,11,3090416,
Total,Iowa,19,,,60,3090416,1.9
,Kansas,20,Assault by other and unspecified firearm discharge,X95,72,2893957,2.5
Total,Kansas,20,,,117,2893957,4
,Kentucky,21,Assault by handgun discharge,X93,13,4395295,
,Kentucky,21,Assault by other and unspecified firearm discharge,X95,118,4395295,2.7
,Kentucky,21,Assault by sharp object,X99,18,4395295,
,Kentucky,21,Assault by unspecified means,Y09,25,4395295,0.6
Total,Kentucky,21,,,202,4395295,4.6
,Louisiana,22,Assault by other and unspecified firearm discharge,X95,433,4625470,9.4
,Louisiana,22,Assault by sharp object,X99,33,4625470,0.7
,Louisiana,22,Assault by unspecified means,Y09,42,4625470,0.9
Total,Louisiana,22,,,552,4625470,11.9
Total,Maine,23,,,30,1328302,2.3
,Maryland,24,"Assault by hanging, strangulation and suffocation",X91,10,5928814,
,Maryland,24,"Assault by rifle, shotgun and larger firearm discharge",X94,10,5928814,
,Maryland,24,Assault by other and unspecified firearm discharge,X95,287,5928814,4.8
,Maryland,24,Assault by sharp object,X99,38,5928814,0.6
,Maryland,24,Assault by unspecified means,Y09,48,5928814,0.8
,Maryland,24,Sequelae of assault,Y87.1,10,5928814,
Total,Maryland,24,,,421,5928814,7.1
,Massachusetts,25,Assault by other and unspecified firearm discharge,X95,83,6692824,1.2
,Massachusetts,25,Assault by sharp object,X99,24,6692824,0.4
,Massachusetts,25,Assault by unspecified means,Y09,22,6692824,0.3
Total,Massachusetts,25,,,144,6692824,2.2
,Michigan,26,"Assault by hanging, strangulation and suffocation",X91,18,9895622,
,Michigan,26,"Assault by rifle, shotgun and larger firearm discharge",X94,21,9895622,0.2
,Michigan,26,Assault by other and unspecified firearm discharge,X95,467,9895622,4.7
,Michigan,26,Assault by sharp object,X99,39,9895622,0.4
,Michigan,26,Assault by other specified means,Y08,13,9895622,
,Michigan,26,Assault by unspecified means,Y09,47,9895622,0.5
Total,Michigan,26,,,635,9895622,6.4
,Minnesota,27,Assault by other and unspecified firearm discharge,X95,67,5420380,1.2
,Minnesota,27,Assault by sharp object,X99,13,5420380,
,Minnesota,27,Assault by unspecified means,Y09,27,5420380,0.5
Total,Minnesota,27,,,131,5420380,2.4
,Mississippi,28,Assault by handgun discharge,X93,50,2991207,1.7
,Mississippi,28,"Assault by rifle, shotgun and larger firearm discharge",X94,16,2991207,
,Mississippi,28,Assault by other and unspecified firearm discharge,X95,149,2991207,5
,Mississippi,28,Assault by sharp object,X99,25,2991207,0.8
,Mississippi,28,Assault by unspecified means,Y09,25,2991207,0.8
Total,Mississippi,28,,,291,2991207,9.7
,Missouri,29,"Assault by hanging, strangulation and suffocation",X91,13,6044171,
,Missouri,29,Assault by handgun discharge,X93,25,6044171,0.4
,Missouri,29,Assault by other and unspecified firearm discharge,X95,262,6044171,4.3
,Missouri,29,Assault by sharp object,X99,31,6044171,0.5
,Missouri,29,Assault by unspecified means,Y09,28,6044171,0.5
Total,Missouri,29,,,392,6044171,6.5
,Montana,30,Assault by other and unspecified firearm discharge,X95,10,1015165,
Total,Montana,30,,,33,1015165,3.3
,Nebraska,31,Assault by other and unspecified firearm discharge,X95,47,1868516,2.5
,Nebraska,31,Assault by sharp object,X99,10,1868516,
Total,Nebraska,31,,,75,1868516,4
,Nevada,32,Assault by other and unspecified firearm discharge,X95,83,2790136,3
,Nevada,32,Assault by sharp object,X99,21,2790136,0.8
,Nevada,32,Assault by unspecified means,Y09,24,2790136,0.9
Total,Nevada,32,,,151,2790136,5.4
Total,New Hampshire,33,,,22,1323459,1.7
,New Jersey,34,"Assault by hanging, strangulation and suffocation",X91,16,8899339,
,New Jersey,34,Assault by other and unspecified firearm discharge,X95,294,8899339,3.3
,New Jersey,34,Assault by sharp object,X99,51,8899339,0.6
,New Jersey,34,Assault by unspecified means,Y09,43,8899339,0.5
Total,New Jersey,34,,,419,8899339,4.7
,New Mexico,35,Assault by handgun discharge,X93,29,2085287,1.4
,New Mexico,35,Assault by other and unspecified firearm discharge,X95,44,2085287,2.1
,New Mexico,35,Assault by sharp object,X99,24,2085287,1.2
,New Mexico,35,Assault by unspecified means,Y09,13,2085287,
Total,New Mexico,35,,,135,2085287,6.5
,New York,36,"Assault by hanging, strangulation and suffocation",X91,28,19651127,0.1
,New York,36,"Assault by rifle, shotgun and larger firearm discharge",X94,27,19651127,0.1
,New York,36,Assault by other and unspecified firearm discharge,X95,344,19651127,1.8
,New York,36,Assault by sharp object,X99,122,19651127,0.6
,New York,36,Assault by unspecified means,Y09,103,19651127,0.5
,New York,36,Sequelae of assault,Y87.1,15,19651127,
Total,New York,36,,,686,19651127,3.5
,North Carolina,37,"Assault by hanging, strangulation and suffocation",X91,19,9848060,
,North Carolina,37,"Assault by rifle, shotgun and larger firearm discharge",X94,16,9848060,
,North Carolina,37,Assault by other and unspecified firearm discharge,X95,393,9848060,4
,North Carolina,37,Assault by sharp object,X99,60,9848060,0.6
,North Carolina,37,Assault by unspecified means,Y09,44,9848060,0.4
Total,North Carolina,37,,,563,9848060,5.7
Total,North Dakota,38,,,13,723393,
,Ohio,39,"Assault by hanging, strangulation and suffocation",X91,34,11570808,0.3
,Ohio,39,Assault by handgun discharge,X93,28,11570808,0.2
,Ohio,39,"Assault by rifle, shotgun and larger firearm discharge",X94,12,11570808,
,Ohio,39,Assault by other and unspecified firearm discharge,X95,407,11570808,3.5
,Ohio,39,Assault by sharp object,X99,60,11570808,0.5
,Ohio,39,Assault by unspecified means,Y09,60,11570808,0.5
,Ohio,39,Sequelae of assault,Y87.1,16,11570808,
Total,Ohio,39,,,648,11570808,5.6
,Oklahoma,40,Assault by handgun discharge,X93,58,3850568,1.5
,Oklahoma,40,"Assault by rifle, shotgun and larger firearm discharge",X94,17,3850568,
,Oklahoma,40,Assault by other and unspecified firearm discharge,X95,103,3850568,2.7
,Oklahoma,40,Assault by sharp object,X99,25,3850568,0.6
,Oklahoma,40,Assault by unspecified means,Y09,31,3850568,0.8
Total,Oklahoma,40,,,258,3850568,6.7
,Oregon,41,Assault by other and unspecified firearm discharge,X95,42,3930065,1.1
,Oregon,41,Assault by sharp object,X99,13,3930065,
Total,Oregon,41,,,90,3930065,2.3
,Pennsylvania,42,"Assault by hanging, strangulation and suffocation",X91,11,12773801,
,Pennsylvania,42,"Assault by rifle, shotgun and larger firearm discharge",X94,17,12773801,
,Pennsylvania,42,Assault by other and unspecified firearm discharge,X95,461,12773801,3.6
,Pennsylvania,42,Assault by sharp object,X99,54,12773801,0.4
,Pennsylvania,42,Assault by unspecified means,Y09,49,12773801,0.4
,Pennsylvania,42,Sequelae of assault,Y87.1,10,12773801,
Total,Pennsylvania,42,,,634,12773801,5
,Rhode Island,44,Assault by other and unspecified firearm discharge,X95,18,1051511,
Total,Rhode Island,44,,,31,1051511,2.9
,South Carolina,45,"Assault by rifle, shotgun and larger firearm discharge",X94,11,4774839,
,South Carolina,45,Assault by other and unspecified firearm discharge,X95,231,4774839,4.8
,South Carolina,45,Assault by sharp object,X99,27,4774839,0.6
,South Carolina,45,Assault by unspecified means,Y09,21,4774839,0.4
Total,South Carolina,45,,,318,4774839,6.7
,South Dakota,46,Assault by unspecified means,Y09,11,844877,
Total,South Dakota,46,,,20,844877,2.4
,Tennessee,47,"Assault by hanging, strangulation and suffocation",X91,10,6495978,
,Tennessee,47,Assault by other and unspecified firearm discharge,X95,294,6495978,4.5
,Tennessee,47,Assault by sharp object,X99,23,6495978,0.4
,Tennessee,47,Assault by unspecified means,Y09,47,6495978,0.7
Total,Tennessee,47,,,405,6495978,6.2
,Texas,48,"Assault by hanging, strangulation and suffocation",X91,41,26448193,0.2
,Texas,48,Assault by handgun discharge,X93,48,26448193,0.2
,Texas,48,"Assault by rifle, shotgun and larger firearm discharge",X94,48,26448193,0.2
,Texas,48,Assault by other and unspecified firearm discharge,X95,816,26448193,3.1
,Texas,48,Assault by sharp object,X99,122,26448193,0.5
,Texas,48,Assault by unspecified means,Y09,217,26448193,0.8
,Texas,48,Sequelae of assault,Y87.1,23,26448193,0.1
Total,Texas,48,,,1354,26448193,5.1
,Utah,49,Assault by other and unspecified firearm discharge,X95,27,2900872,0.9
Total,Utah,49,,,53,2900872,1.8
Total,Vermont,50,,,10,626630,
,Virginia,51,"Assault by hanging, strangulation and suffocation",X91,13,8260405,
,Virginia,51,Assault by handgun discharge,X93,70,8260405,0.8
,Virginia,51,"Assault by rifle, shotgun and larger firearm discharge",X94,14,8260405,
,Virginia,51,Assault by other and unspecified firearm discharge,X95,149,8260405,1.8
,Virginia,51,Assault by sharp object,X99,32,8260405,0.4
,Virginia,51,Assault by unspecified means,Y09,32,8260405,0.4
Total,Virginia,51,,,333,8260405,4
,Washington,53,"Assault by hanging, strangulation and suffocation",X91,13,6971406,
,Washington,53,Assault by handgun discharge,X93,13,6971406,
,Washington,53,"Assault by rifle, shotgun and larger firearm discharge",X94,10,6971406,
,Washington,53,Assault by other and unspecified firearm discharge,X95,93,6971406,1.3
,Washington,53,Assault by sharp object,X99,26,6971406,0.4
,Washington,53,Assault by unspecified means,Y09,35,6971406,0.5
Total,Washington,53,,,204,6971406,2.9
,West Virginia,54,Assault by handgun discharge,X93,10,1854304,
,West Virginia,54,"Assault by rifle, shotgun and larger firearm discharge",X94,11,1854304,
,West Virginia,54,Assault by other and unspecified firearm discharge,X95,22,1854304,1.2
Total,West Virginia,54,,,74,1854304,4
,Wisconsin,55,Assault by handgun discharge,X93,24,5742713,0.4
,Wisconsin,55,"Assault by rifle, shotgun and larger firearm discharge",X94,12,5742713,
,Wisconsin,55,Assault by other and unspecified firearm discharge,X95,79,5742713,1.4
,Wisconsin,55,Assault by sharp object,X99,18,5742713,
,Wisconsin,55,Assault by unspecified means,Y09,14,5742713,
Total,Wisconsin,55,,,176,5742713,3.1
Total,Wyoming,56,,,17,582658,
Total,,,,,16121,316128839,5.1
