Notes,County,County Code,Cause of death,Cause of death Code,Deaths,Population,Crude Rate
,"Tarrant County, TX",48439,Assault by unspecified means,Y09,10,1612048,
,"Travis County, TX",48453,Assault by other and unspecified firearm discharge,X95,11,891266,
,"Webb County, TX",48479,Assault by other and unspecified firearm discharge,X95,20,223703,8.9
,"Salt Lake County, UT",49035,Assault by other and unspecified firearm discharge,X95,12,947963,
,"Chesterfield County, VA",51041,Assault by other and unspecified firearm discharge,X95,12,289998,
,"Fairfax County, VA",51059,Assault by other and unspecified firearm discharge,X95,12,1019490,
,"Henrico County, VA",51087,Assault by other and unspecified firearm discharge,X95,15,286441,
,"Chesapeake city, VA",51550,Assault by handgun discharge,X93,10,215128,
,"Hampton city, VA",51650,Assault by handgun discharge,X93,11,141314,
,"Newport News city, VA",51700,Assault by handgun discharge,X93,11,183651,
,"Norfolk city, VA",51710,Assault by handgun discharge,X93,35,239650,14.6
,"Portsmouth city, VA",51740,Assault by handgun discharge,X93,18,98069,
,"Richmond city, VA",51760,Assault by other and unspecified firearm discharge,X95,60,197465,30.4
,"Virginia Beach city, VA",51810,Assault by handgun discharge,X93,13,436210,
,"King County, WA",53033,Assault by other and unspecified firearm discharge,X95,31,1795268,1.7
,"King County, WA",53033,Assault by sharp object,X99,12,1795268,
,"Pierce County, WA",53053,Assault by other and unspecified firearm discharge,X95,12,748148,
,"Yakima County, WA",53077,Assault by other and unspecified firearm discharge,X95,11,228570,
,"Milwaukee County, WI",55079,Assault by handgun discharge,X93,87,932540,9.3
,"Milwaukee County, WI",55079,Assault by other and unspecified firearm discharge,X95,17,932540,
,"Milwaukee County, WI",55079,Assault by sharp object,X99,15,932540,
